date,product_id,product_name,category,brand,market,unit_price_eur,unit_cost_eur,units_sold,web_sessions,ad_spend_eur
2024-03-19,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,21,1.22
2024-03-19,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,1,12,1.38
2024-03-20,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,2,44,4.88
2024-03-20,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,6,0.35
2024-03-20,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,12,1.03
2024-03-21,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,51,3.7
2024-03-21,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,20,1.73
2024-03-21,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,9,0.95
2024-03-22,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,37,2.64
2024-03-22,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,24,2.45
2024-03-22,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,11,1.21
2024-03-23,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,37,2.56
2024-03-23,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,8,0.69
2024-03-23,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,12,1.28
2024-03-24,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,3,56,5.3
2024-03-24,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,17,1.3
2024-03-24,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,17,1.55
2024-03-25,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,66.95,43.72,2,44,5.2
2024-03-25,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,68.95,43.72,0,21,2.38
2024-03-25,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,73.95,43.72,0,10,0.89
2024-03-26,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,66.95,43.72,1,43,3.47
2024-03-26,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,68.95,43.72,1,18,1.77
2024-03-26,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,73.95,43.72,0,19,1.36
2024-03-27,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,66.95,43.72,1,52,5.17
2024-03-27,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,68.95,43.72,0,22,2.06
2024-03-27,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,73.95,43.72,0,14,1.22
2024-03-28,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,66.95,43.72,2,45,4.22
2024-03-28,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,68.95,43.72,1,24,2.02
2024-03-28,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,73.95,43.72,1,16,1.19
2024-03-29,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,66.95,43.72,2,58,4.68
2024-03-29,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,68.95,43.72,0,24,2.22
2024-03-29,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,73.95,43.72,0,16,1.91
2024-03-30,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,66.95,43.72,6,42,4.57
2024-03-30,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,68.95,43.72,1,15,1.45
2024-03-30,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,73.95,43.72,0,13,0.95
2024-03-31,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,66.95,43.72,2,56,4.83
2024-03-31,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,68.95,43.72,0,18,1.77
2024-03-31,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,73.95,43.72,2,13,0.91
2024-04-01,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,70.95,43.72,2,40,4.5
2024-04-01,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,72.95,43.72,0,21,1.62
2024-04-01,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,77.95,43.72,1,13,0.94
2024-04-02,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,70.95,43.72,2,48,3.02
2024-04-02,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,72.95,43.72,0,21,1.58
2024-04-02,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,77.95,43.72,0,9,0.62
2024-04-03,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,70.95,43.72,2,46,4.48
2024-04-03,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,72.95,43.72,1,18,1.98
2024-04-03,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,77.95,43.72,0,13,1.11
2024-04-04,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,70.95,43.72,0,27,2.08
2024-04-04,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,72.95,43.72,2,16,1.74
2024-04-04,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,77.95,43.72,0,16,1.17
2024-04-05,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,70.95,43.72,2,54,4.19
2024-04-05,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,72.95,43.72,0,20,1.86
2024-04-05,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,77.95,43.72,1,20,2.08
2024-04-06,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,70.95,43.72,0,40,3.6
2024-04-06,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,72.95,43.72,0,25,2.57
2024-04-06,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,77.95,43.72,2,14,1.62
2024-04-07,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,70.95,43.72,3,43,3.25
2024-04-07,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,72.95,43.72,2,18,1.74
2024-04-07,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,77.95,43.72,1,8,0.7
2024-04-08,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,60,3.87
2024-04-08,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,20,1.84
2024-04-08,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,16,1.76
2024-04-09,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,50,5.94
2024-04-09,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,13,1.32
2024-04-09,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,11,0.88
2024-04-10,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,67,5.7
2024-04-10,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,17,1.3
2024-04-10,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,7,0.57
2024-04-11,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,50,3.85
2024-04-11,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,24,2.39
2024-04-11,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,15,1.56
2024-04-12,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,48,3.53
2024-04-12,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,16,1.76
2024-04-12,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,1,17,1.28
2024-04-13,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,42,2.1
2024-04-13,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,23,1.32
2024-04-13,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,10,0.72
2024-04-14,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,50,4.27
2024-04-14,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,2,12,0.88
2024-04-14,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,10,0.56
2024-04-15,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,3,58,6.65
2024-04-15,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,23,1.73
2024-04-15,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,10,0.52
2024-04-16,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,42,4.32
2024-04-16,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,23,2.45
2024-04-16,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,1,12,1.41
2024-04-17,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,46,2.89
2024-04-17,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,22,2.25
2024-04-17,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,16,1.42
2024-04-18,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,38,2.04
2024-04-18,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,18,1.11
2024-04-18,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,15,0.78
2024-04-19,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,48,4.11
2024-04-19,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,12,1.14
2024-04-19,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,7,0.62
2024-04-20,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,22,1.37
2024-04-20,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,11,0.63
2024-04-20,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,2,0.16
2024-04-21,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,47,4.4
2024-04-21,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,17,1.06
2024-04-21,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,20,1.76
2024-04-22,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,2,49,4.41
2024-04-22,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,10,0.85
2024-04-22,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,1,12,1.08
2024-04-23,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,46,3.64
2024-04-23,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,17,0.96
2024-04-23,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,13,0.75
2024-04-24,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,48,4.29
2024-04-24,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,16,1.8
2024-04-24,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,2,12,0.81
2024-04-25,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,2,49,5.36
2024-04-25,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,17,1.42
2024-04-25,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,17,1.02
2024-04-26,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,34,2.62
2024-04-26,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,2,21,1.28
2024-04-26,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,13,0.71
2024-04-27,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,47,3.25
2024-04-27,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,16,1.8
2024-04-27,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,1,9,0.98
2024-04-28,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,38,4.02
2024-04-28,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,26,1.6
2024-04-28,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,10,1.16
2024-04-29,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,53,6.11
2024-04-29,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,15,1.66
2024-04-29,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,11,1.06
2024-04-30,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,57,5.58
2024-04-30,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,19,2.05
2024-04-30,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,10,0.69
2024-05-01,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,51,6.03
2024-05-01,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,16,1.9
2024-05-01,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,11,1.15
2024-05-02,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,51,3.95
2024-05-02,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,24,2.11
2024-05-02,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,1,17,1.34
2024-05-03,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,2,45,4.57
2024-05-03,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,20,1.37
2024-05-03,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,7,0.7
2024-05-04,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,50,4.03
2024-05-04,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,20,1.89
2024-05-04,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,1,11,1.29
2024-05-05,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,48,2.59
2024-05-05,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,25,2.51
2024-05-05,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,8,0.96
2024-05-06,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,48,2.83
2024-05-06,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,24,2.33
2024-05-06,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,22,1.33
2024-05-07,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,59,4.86
2024-05-07,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,16,1.03
2024-05-07,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,13,0.93
2024-05-08,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,63,6.86
2024-05-08,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,2,21,1.46
2024-05-08,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,8,0.56
2024-05-09,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,45,3.49
2024-05-09,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,17,0.94
2024-05-09,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,13,1.0
2024-05-10,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,50,3.41
2024-05-10,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,20,1.4
2024-05-10,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,15,1.79
2024-05-11,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,46,2.42
2024-05-11,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,14,1.54
2024-05-11,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,11,0.88
2024-05-12,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,2,51,3.08
2024-05-12,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,26,2.58
2024-05-12,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,13,1.24
2024-05-13,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,58,3.11
2024-05-13,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,22,2.31
2024-05-13,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,10,0.95
2024-05-14,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,56,2.97
2024-05-14,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,22,1.63
2024-05-14,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,16,1.72
2024-05-15,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,48,3.22
2024-05-15,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,19,1.74
2024-05-15,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,1,14,0.79
2024-05-16,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,4,58,5.61
2024-05-16,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,19,1.46
2024-05-16,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,16,1.57
2024-05-17,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,43,4.58
2024-05-17,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,11,1.19
2024-05-17,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,1,10,1.02
2024-05-18,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,2,38,2.76
2024-05-18,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,16,1.02
2024-05-18,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,1,17,1.21
2024-05-19,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,45,4.66
2024-05-19,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,21,2.45
2024-05-19,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,21,1.24
2024-05-20,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,39,2.59
2024-05-20,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,16,1.35
2024-05-20,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,16,0.89
2024-05-21,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,39,2.97
2024-05-21,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,3,24,1.39
2024-05-21,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,1,12,1.24
2024-05-22,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,32,2.86
2024-05-22,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,16,1.86
2024-05-22,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,14,1.3
2024-05-23,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,45,3.49
2024-05-23,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,20,1.53
2024-05-23,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,10,1.09
2024-05-24,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,34,3.36
2024-05-24,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,21,1.51
2024-05-24,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,20,1.93
2024-05-25,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,34,2.4
2024-05-25,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,14,0.8
2024-05-25,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,5,0.59
2024-05-26,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,49,4.85
2024-05-26,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,17,1.25
2024-05-26,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,11,0.89
2024-05-27,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,44,4.01
2024-05-27,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,15,0.85
2024-05-27,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,15,0.78
2024-05-28,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,34,2.87
2024-05-28,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,13,0.98
2024-05-28,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,19,1.5
2024-05-29,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,2,42,3.41
2024-05-29,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,2,29,2.68
2024-05-29,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,12,0.68
2024-05-30,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,2,45,3.63
2024-05-30,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,15,1.73
2024-05-30,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,1,10,0.78
2024-05-31,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,3,39,2.14
2024-05-31,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,9,0.63
2024-05-31,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,9,1.07
2024-06-01,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,38,4.35
2024-06-01,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,8,0.69
2024-06-01,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,4,0.32
2024-06-02,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,55,5.39
2024-06-02,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,18,1.02
2024-06-02,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,10,1.03
2024-06-03,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,50,3.54
2024-06-03,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,18,1.58
2024-06-03,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,1,15,1.32
2024-06-04,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,1,47,3.56
2024-06-04,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,0,21,1.61
2024-06-04,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,0,14,1.07
2024-06-05,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,DE,86.95,43.72,0,43,4.6
2024-06-05,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,FR,89.95,43.72,1,16,1.27
2024-06-05,SKU-1000,Pendant Light 'Malia',Pendant Lights,Casaluce,CH,95.95,43.72,1,8,0.66
